id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
586221;1305057;45361;domingo;0,041666667;RS;290;97;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Ponte;Reta";Não;1045351;Motocicleta;YAMAHA/FACTOR YBR125 ED;2011;Condutor;Lesões Leves;30;Masculino;0;1;0;0;-29,997789;-51,20779;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
586221;1305058;45361;domingo;0,041666667;RS;290;97;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Ponte;Reta";Não;1045351;Motocicleta;YAMAHA/FACTOR YBR125 ED;2011;Passageiro;Lesões Graves;23;Feminino;0;0;1;0;-29,997789;-51,20779;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
586221;1306578;45361;domingo;0,041666667;RS;290;97;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Ponte;Reta";Não;1046529;Automóvel;I/NISSAN VERSA ADVNC CVT;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,997789;-51,20779;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
586376;1305381;45361;domingo;0,6875;RS;290;91;PORTO ALEGRE;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1045599;Automóvel;TOYOTA/COROLLA XEI20FLEX;2019;Condutor;Ileso;77;Masculino;1;0;0;0;-29,96976932;-51,16985321;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
586376;1305489;45361;domingo;0,6875;RS;290;91;PORTO ALEGRE;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1045600;Caminhonete;FIAT/FIORINO PICK UP LX;1990;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,96976932;-51,16985321;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
586514;1305947;45362;segunda-feira;0,322916667;RS;290;87;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;1045775;Motocicleta;HONDA/CG 150 SPORT;2005;Condutor;Lesões Leves;23;Masculino;0;1;0;0;-29,967838;-51,127197;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
586514;1305608;45362;segunda-feira;0,322916667;RS;290;87;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;1045776;Automóvel;VW/SANTANA CL 1800;1994;Condutor;Ileso;50;Masculino;1;0;0;0;-29,967838;-51,127197;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587134;1307078;45344;quinta-feira;0,368055556;RS;116;2;PORTO ALEGRE;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1046971;Automóvel;NISSAN/KICKS ADVANCE CVT;2021;Condutor;Ileso;30;Masculino;1;0;0;0;-29,97354185;-51,1776799;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587134;1307079;45344;quinta-feira;0,368055556;RS;116;2;PORTO ALEGRE;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1046972;Motocicleta;HONDA/CG 150 TITAN EX;2014;Condutor;Lesões Leves;31;Masculino;0;1;0;0;-29,97354185;-51,1776799;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307299;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047150;Automóvel;GM/CELTA 2P LIFE;2007;Condutor;Ileso;31;Masculino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307300;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047150;Automóvel;GM/CELTA 2P LIFE;2007;Passageiro;Ileso;39;Masculino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307301;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047151;Automóvel;RENAULT/SANDERO RLIN10MT;2021;Passageiro;Ileso;36;Feminino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307302;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047151;Automóvel;RENAULT/SANDERO RLIN10MT;2021;Condutor;Ileso;42;Masculino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307299;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047150;Automóvel;GM/CELTA 2P LIFE;2007;Condutor;Ileso;31;Masculino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307300;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047150;Automóvel;GM/CELTA 2P LIFE;2007;Passageiro;Ileso;39;Masculino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307301;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047151;Automóvel;RENAULT/SANDERO RLIN10MT;2021;Passageiro;Ileso;36;Feminino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587227;1307302;45343;quarta-feira;0,739583333;RS;116;2;PORTO ALEGRE;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1047151;Automóvel;RENAULT/SANDERO RLIN10MT;2021;Condutor;Ileso;42;Masculino;1;0;0;0;-29,99207707;-51,1854919;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587294;1307504;45365;quinta-feira;0,927083333;RS;116;270;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1047312;Automóvel;FIAT/PALIO FIRE ECONOMY;2009;Condutor;Ileso;34;Masculino;1;0;0;0;-29,96839095;-51,17623895;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587294;1307506;45365;quinta-feira;0,927083333;RS;116;270;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1047317;Bicicleta;Não Informado/Não Informado;0;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-29,96839095;-51,17623895;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587294;1307504;45365;quinta-feira;0,927083333;RS;116;270;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1047312;Automóvel;FIAT/PALIO FIRE ECONOMY;2009;Condutor;Ileso;34;Masculino;1;0;0;0;-29,96839095;-51,17623895;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587294;1307506;45365;quinta-feira;0,927083333;RS;116;270;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1047317;Bicicleta;Não Informado/Não Informado;0;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-29,96839095;-51,17623895;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587294;1307504;45365;quinta-feira;0,927083333;RS;116;270;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1047312;Automóvel;FIAT/PALIO FIRE ECONOMY;2009;Condutor;Ileso;34;Masculino;1;0;0;0;-29,96839095;-51,17623895;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587294;1307506;45365;quinta-feira;0,927083333;RS;116;270;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1047317;Bicicleta;Não Informado/Não Informado;0;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-29,96839095;-51,17623895;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587681;1308373;45367;sábado;0,625;RS;448;22;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Curva;Aclive";Não;1047993;Automóvel;FIAT/ARGO DRIVE 1.3;2018;Passageiro;Ileso;59;Feminino;1;0;0;0;-29,972212;-51,199139;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
587681;1308372;45367;sábado;0,625;RS;448;22;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Curva;Aclive";Não;1047993;Automóvel;FIAT/ARGO DRIVE 1.3;2018;Condutor;Lesões Leves;49;Feminino;0;1;0;0;-29,972212;-51,199139;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588399;1310199;45370;terça-feira;0,75;RS;116;271;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;1049415;Automóvel;RENAULT/MEGANEGT DYN 16;2012;Condutor;Ileso;48;Masculino;1;0;0;0;-29,97104771;-51,18334193;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588399;1310202;45370;terça-feira;0,75;RS;116;271;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;1049416;Motocicleta;HONDA/CB 250F TWISTER;2017;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-29,97104771;-51,18334193;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588399;1310199;45370;terça-feira;0,75;RS;116;271;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;1049415;Automóvel;RENAULT/MEGANEGT DYN 16;2012;Condutor;Ileso;48;Masculino;1;0;0;0;-29,97104771;-51,18334193;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588399;1310202;45370;terça-feira;0,75;RS;116;271;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;1049416;Motocicleta;HONDA/CB 250F TWISTER;2017;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-29,97104771;-51,18334193;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588399;1310199;45370;terça-feira;0,75;RS;116;271;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;1049415;Automóvel;RENAULT/MEGANEGT DYN 16;2012;Condutor;Ileso;48;Masculino;1;0;0;0;-29,97104771;-51,18334193;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588399;1310202;45370;terça-feira;0,75;RS;116;271;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;1049416;Motocicleta;HONDA/CB 250F TWISTER;2017;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-29,97104771;-51,18334193;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588607;1310602;45371;quarta-feira;0,638888889;RS;290;103;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Não;1049762;Motocicleta;HONDA/POP 110I;2022;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-29,99017;-51,265766;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588607;1310603;45371;quarta-feira;0,638888889;RS;290;103;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Não;1049809;Automóvel;GM/CORSA CLASSIC;2004;Condutor;Ileso;54;Masculino;1;0;0;0;-29,99017;-51,265766;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588607;1310602;45371;quarta-feira;0,638888889;RS;290;103;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Não;1049762;Motocicleta;HONDA/POP 110I;2022;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-29,99017;-51,265766;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588607;1310603;45371;quarta-feira;0,638888889;RS;290;103;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Não;1049809;Automóvel;GM/CORSA CLASSIC;2004;Condutor;Ileso;54;Masculino;1;0;0;0;-29,99017;-51,265766;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588607;1310602;45371;quarta-feira;0,638888889;RS;290;103;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Não;1049762;Motocicleta;HONDA/POP 110I;2022;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-29,99017;-51,265766;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588607;1310603;45371;quarta-feira;0,638888889;RS;290;103;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Viaduto";Não;1049809;Automóvel;GM/CORSA CLASSIC;2004;Condutor;Ileso;54;Masculino;1;0;0;0;-29,99017;-51,265766;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
588748;1310835;45372;quinta-feira;0,34375;RS;290;92;PORTO ALEGRE;Sim;Acumulo de água sobre o pavimento;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Curva;Aclive";Sim;1050009;Automóvel;HONDA/FIT LX FLEX;2009;Condutor;Lesões Leves;45;Feminino;0;1;0;0;-29,971916;-51,176838;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589042;1311724;45373;sexta-feira;0,682638889;RS;116;3;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1050716;Caminhonete;FIAT/FIORINO IE;2003;Condutor;Ileso;54;Masculino;1;0;0;0;-29,98884587;-51,18301213;SPRF-RS;DEL05-RS;UOP03-DEL05-RS
589042;1311635;45373;sexta-feira;0,682638889;RS;116;3;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1050662;Motoneta;HONDA/BIZ 125 EX;2014;Condutor;Lesões Leves;23;Feminino;0;1;0;0;-29,98884587;-51,18301213;SPRF-RS;DEL05-RS;UOP03-DEL05-RS
589097;1311621;45373;sexta-feira;0,854166667;RS;290;95;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1050657;Motocicleta;YAMAHA/YS150 FAZER SED;2023;Condutor;Lesões Leves;35;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589097;1311622;45373;sexta-feira;0,854166667;RS;290;95;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1050657;Motocicleta;YAMAHA/YS150 FAZER SED;2023;Passageiro;Lesões Leves;30;Feminino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589097;1311627;45373;sexta-feira;0,854166667;RS;290;95;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1050661;Caminhonete;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589097;1311621;45373;sexta-feira;0,854166667;RS;290;95;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1050657;Motocicleta;YAMAHA/YS150 FAZER SED;2023;Condutor;Lesões Leves;35;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589097;1311622;45373;sexta-feira;0,854166667;RS;290;95;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1050657;Motocicleta;YAMAHA/YS150 FAZER SED;2023;Passageiro;Lesões Leves;30;Feminino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589097;1311627;45373;sexta-feira;0,854166667;RS;290;95;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1050661;Caminhonete;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589127;1311688;45373;sexta-feira;0,970833333;RS;290;98;PORTO ALEGRE;Sim;Reação tardia ou ineficiente do condutor;1;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1050719;Automóvel;FIAT/IDEA ESSENCE 1.6;2013;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,994816;-51,217403;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589303;1312098;45374;sábado;0,826388889;RS;448;22;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Reta;Ponte";Não;1051033;Caminhonete;VW/SAVEIRO 1.6 CS;2012;Condutor;Ileso;27;Masculino;1;0;0;0;-29,9717211;-51,19980812;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589303;1312099;45374;sábado;0,826388889;RS;448;22;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Reta;Ponte";Não;1051033;Caminhonete;VW/SAVEIRO 1.6 CS;2012;Passageiro;Lesões Leves;54;Masculino;0;1;0;0;-29,9717211;-51,19980812;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589303;1312130;45374;sábado;0,826388889;RS;448;22;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Reta;Ponte";Não;1051043;Automóvel;RENAULT/SANDERO;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,9717211;-51,19980812;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589724;1313194;45376;segunda-feira;0,756944444;RS;116;1;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1051883;Automóvel;HONDA/HR-V EXL CVT;2015;Condutor;Ileso;51;Masculino;1;0;0;0;-30,033535;-51,230453;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589724;1313196;45376;segunda-feira;0,756944444;RS;116;1;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1051884;Automóvel;RENAULT/SANDERO AUTH 10;2015;Condutor;Lesões Leves;51;Feminino;0;1;0;0;-30,033535;-51,230453;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589762;1313265;45377;terça-feira;0,010416667;RS;290;102;PORTO ALEGRE;Sim;Avarias e/ou desgaste excessivo no pneu;1;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1051937;Caminhonete;CHEVROLET/S10 LT FD2;2016;Condutor;Ileso;30;Masculino;1;0;0;0;-29,987228;-51,25613;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
589762;1313266;45377;terça-feira;0,010416667;RS;290;102;PORTO ALEGRE;Sim;Avarias e/ou desgaste excessivo no pneu;1;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1051937;Caminhonete;CHEVROLET/S10 LT FD2;2016;Passageiro;Ileso;26;Feminino;1;0;0;0;-29,987228;-51,25613;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590148;1314148;45378;quarta-feira;0,791666667;RS;290;95;PORTO ALEGRE;Sim;Avarias e/ou desgaste excessivo no pneu;1;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Não;1052602;Motocicleta;HONDA/CG 125 FAN KS;2011;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590164;1314306;45378;quarta-feira;0,885416667;RS;290;95;PORTO ALEGRE;Sim;Carga excessiva e/ou mal acondicionada;1;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1052730;Camioneta;VW/KOMBI;2005;Condutor;Ileso;31;Masculino;1;0;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590164;1314307;45378;quarta-feira;0,885416667;RS;290;95;PORTO ALEGRE;Sim;Carga excessiva e/ou mal acondicionada;1;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1052731;Motocicleta;YAMAHA/YBR150 FACTOR ED;2023;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590781;1315668;45381;sábado;0,791666667;RS;290;88;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1053795;Automóvel;FIAT/UNO MILLE FIRE;2001;Condutor;Ileso;21;Masculino;1;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590781;1315670;45381;sábado;0,791666667;RS;290;88;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1053797;Ônibus;Não Informado/Não Informado;2024;Condutor;Ileso;60;Masculino;1;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590781;1315669;45381;sábado;0,791666667;RS;290;88;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1053793;Caminhonete;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590781;1315668;45381;sábado;0,791666667;RS;290;88;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1053795;Automóvel;FIAT/UNO MILLE FIRE;2001;Condutor;Ileso;21;Masculino;1;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590781;1315670;45381;sábado;0,791666667;RS;290;88;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1053797;Ônibus;Não Informado/Não Informado;2024;Condutor;Ileso;60;Masculino;1;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590781;1315669;45381;sábado;0,791666667;RS;290;88;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1053793;Caminhonete;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
590781;1315668;45381;sábado;0,791666667;RS;290;88;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1053795;Automóvel;FIAT/UNO MILLE FIRE;2001;Condutor;Ileso;21;Masculino;1;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
